Kenya,1/15/2022,61832
New Zealand,1/27/2022,59545
Haiti,1/25/2022,1336
Laos,1/7/2022,35334
Bahrain,1/18/2022,4340
Bolivia,1/17/2022,74265
Grenada,1/16/2022,171
Laos,1/15/2022,35334
Ghana,1/5/2022,59476
Tajikistan,2/4/2022,43494
Nauru,1/12/2022,0
Nepal,1/29/2022,262509
Brazil,2/13/2022,1212875
Asia,1/15/2022,25127260
Uganda,1/12/2022,47099
San Marino,1/30/2022,233
Poland,1/19/2022,172555
Australia,1/6/2022,139701
Dominican Republic,2/1/2022,41962
Saint Vincent and the Grenadines,1/28/2022,98
Malawi,2/15/2022,2910
Tajikistan,1/11/2022,65092
Brunei,1/22/2022,2611
United States,1/2/2022,1065186
Lebanon,2/11/2022,10923
European Union,1/10/2022,3178619
Spain,2/13/2022,89754
Hungary,1/24/2022,25387
Haiti,2/1/2022,1665
Barbados,2/12/2022,162
Antigua and Barbuda,1/24/2022,103
South Africa,1/17/2022,69190
Bahamas,2/9/2022,316
South Africa,2/15/2022,118430
Gibraltar,2/6/2022,75
Peru,1/10/2022,289644
Slovenia,1/4/2022,3698
Gibraltar,2/11/2022,92
Ethiopia,2/12/2022,8528
Jordan,1/27/2022,16285
Saint Kitts and Nevis,2/1/2022,41
France,1/11/2022,624988
Nepal,1/24/2022,212388
Cayman Islands,1/29/2022,115
Kazakhstan,2/12/2022,16473
Upper middle income,1/23/2022,9083579
United States,1/24/2022,786674
Cook Islands,1/14/2022,4
Greece,1/30/2022,41137
Kosovo,2/5/2022,2566
Norway,1/6/2022,43111
Israel,1/24/2022,16484
Saint Kitts and Nevis,1/13/2022,68
Qatar,2/9/2022,19815
Haiti,1/18/2022,251
Bosnia and Herzegovina,1/12/2022,4315
French Polynesia,2/14/2022,208
Macao,2/18/2022,2659
Montserrat,1/21/2022,35
Kenya,1/5/2022,70086
New Caledonia,1/26/2022,192
Iran,1/3/2022,389378
Uruguay,2/2/2022,13029
Vietnam,1/20/2022,1090513
Democratic Republic of Congo,2/9/2022,5476
Kenya,1/29/2022,66314
Albania,2/8/2022,4348
Israel,2/4/2022,9154
Wales,1/6/2022,12375
Singapore,1/6/2022,39015
Bermuda,2/3/2022,232
Madagascar,1/14/2022,5727
Argentina,1/7/2022,359959
Anguilla,1/14/2022,21
Kazakhstan,1/21/2022,18444
Bermuda,1/16/2022,105
England,2/3/2022,72319
Curacao,2/15/2022,139
Nauru,1/7/2022,0
Cyprus,2/7/2022,6797
Wales,2/17/2022,6013
French Polynesia,1/28/2022,217
Indonesia,1/30/2022,1252137
Myanmar,1/5/2022,179729
Northern Ireland,2/6/2022,2151
World,2/16/2022,21687112
Paraguay,1/12/2022,27785
Africa,1/17/2022,1450085
Costa Rica,1/11/2022,19351
Serbia,1/30/2022,3791
Morocco,2/10/2022,55794
Mexico,2/14/2022,427489
European Union,1/5/2022,2408963
Sudan,1/3/2022,8915
Armenia,1/28/2022,10109
Burundi,2/8/2022,70
Nicaragua,2/13/2022,21946
Bahrain,1/6/2022,5713
Germany,2/15/2022,169924
Taiwan,2/1/2022,167245
Cuba,2/13/2022,24400
Luxembourg,1/11/2022,6239
Australia,2/13/2022,172876
Faeroe Islands,1/30/2022,129
Georgia,1/26/2022,5845
Germany,1/11/2022,615042
Zambia,2/5/2022,14029
Finland,1/5/2022,29074
Qatar,1/3/2022,8653
United Arab Emirates,1/6/2022,27662
Austria,1/26/2022,29758
Kazakhstan,2/4/2022,18883
European Union,1/9/2022,3151391
Israel,1/19/2022,32466
Ecuador,1/15/2022,110515
Saint Vincent and the Grenadines,1/27/2022,82
Wales,1/20/2022,7992
Peru,2/16/2022,83738
Colombia,2/3/2022,240027
North Macedonia,1/15/2022,1615
High income,1/23/2022,5449969
Azerbaijan,2/15/2022,41175
United Arab Emirates,2/19/2022,22649
Central African Republic,1/16/2022,3467
Liberia,2/9/2022,1580
Eswatini,1/18/2022,3197
Costa Rica,1/12/2022,19190
Bangladesh,2/12/2022,957674
Italy,1/11/2022,593245
Panama,2/2/2022,14081
Taiwan,2/20/2022,260738
Isle of Man,2/13/2022,57
Pakistan,2/9/2022,1893019
Lebanon,1/16/2022,19216
Greenland,1/23/2022,42
Sierra Leone,1/6/2022,1199
Syria,1/27/2022,2829
Namibia,2/6/2022,846
Mauritania,1/1/2022,50457
Syria,1/28/2022,2829
Sint Maarten (Dutch part),1/26/2022,83
Cambodia,1/2/2022,37517
Suriname,1/4/2022,253
Mauritania,2/6/2022,4508
Belize,1/7/2022,338
Sao Tome and Principe,1/5/2022,384
Oman,1/3/2022,11708
Nepal,1/16/2022,228319
South Sudan,1/5/2022,810
Belarus,1/12/2022,46793
Yemen,1/5/2022,1926
New Zealand,1/29/2022,59915
Macao,2/11/2022,1784
Philippines,2/9/2022,333347
Sri Lanka,1/13/2022,63906
Lower middle income,2/2/2022,9393298
Low income,1/18/2022,316502
Croatia,2/14/2022,3700
Guernsey,1/25/2022,79
Saint Kitts and Nevis,2/3/2022,60
Oman,1/11/2022,11708
Guinea-Bissau,1/22/2022,578
Mali,1/14/2022,11722
Zambia,1/29/2022,14479
Bahamas,2/11/2022,322
Eswatini,1/29/2022,1900
Cote d'Ivoire,1/28/2022,19758
Taiwan,2/8/2022,83509
Cayman Islands,1/24/2022,162
Oman,1/6/2022,11708
Suriname,2/11/2022,144
Sweden,1/3/2022,23261
Mongolia,1/22/2022,4885
Taiwan,2/13/2022,235037
Vietnam,1/6/2022,972092
Kuwait,2/5/2022,5635
Qatar,2/20/2022,16716
Hong Kong,1/31/2022,41115
Peru,1/31/2022,113356
French Polynesia,1/17/2022,722
Uzbekistan,1/24/2022,3947
Poland,1/16/2022,191870
Ecuador,2/10/2022,66157
Botswana,2/5/2022,2733
Israel,1/6/2022,48278
Iceland,1/20/2022,2599
Montserrat,1/19/2022,39
Madagascar,1/15/2022,5727
Panama,2/17/2022,13090
Namibia,1/10/2022,908
Montenegro,1/11/2022,805
Montserrat,1/18/2022,42
Bahrain,2/8/2022,2047
Brazil,1/4/2022,434515
Anguilla,1/22/2022,30
Moldova,1/31/2022,5661
Lower middle income,1/16/2022,17752814
Myanmar,1/31/2022,123607
Spain,2/12/2022,93004
Cook Islands,1/28/2022,6
Curacao,2/11/2022,172
Dominica,1/6/2022,142
Upper middle income,2/17/2022,9889314
Moldova,1/16/2022,5755
Bhutan,2/5/2022,3383
England,2/12/2022,56772
Dominica,2/14/2022,31
Iraq,1/15/2022,58760
Armenia,1/21/2022,9671
Kiribati,1/24/2022,330
Iran,1/27/2022,374925
Denmark,2/9/2022,4633
Ireland,2/4/2022,9301
Morocco,2/4/2022,52160
Samoa,1/24/2022,248
Spain,1/6/2022,184043
Norway,1/28/2022,26583
Switzerland,1/23/2022,44696
Latvia,1/20/2022,8043
Africa,1/5/2022,1774931
Norway,1/22/2022,40410
South America,1/30/2022,2805400
Costa Rica,1/17/2022,18386
Bolivia,1/10/2022,101932
Gabon,1/6/2022,3128
Malta,1/1/2022,5965
Lithuania,1/16/2022,11315
Northern Ireland,2/17/2022,2057
Hungary,1/25/2022,25174
Denmark,1/22/2022,26714
Bermuda,1/24/2022,401
Turks and Caicos Islands,1/20/2022,122
Ireland,1/20/2022,19015
Saint Lucia,2/3/2022,78
South Africa,1/6/2022,46353
Liechtenstein,2/2/2022,84
Somalia,1/26/2022,1578
Paraguay,2/3/2022,24715
Botswana,2/2/2022,2733
United Arab Emirates,1/28/2022,33739
European Union,1/19/2022,2824227
Romania,1/18/2022,18769
Antigua and Barbuda,2/5/2022,18
Gibraltar,2/16/2022,74
Guernsey,2/5/2022,78
Democratic Republic of Congo,2/7/2022,5476
Spain,1/7/2022,181264
Sweden,1/13/2022,52858
Anguilla,1/21/2022,30
Denmark,1/23/2022,24991
Papua New Guinea,1/18/2022,143
United Kingdom,1/19/2022,141454
Guernsey,1/20/2022,66
European Union,1/18/2022,2963268
Zimbabwe,2/10/2022,9196
Trinidad and Tobago,1/22/2022,1895
Ethiopia,1/30/2022,403
Finland,2/2/2022,41801
Mauritania,1/30/2022,4654
Gibraltar,2/14/2022,65
Anguilla,2/1/2022,30
Bosnia and Herzegovina,1/23/2022,4315
Aruba,1/2/2022,58
Togo,1/6/2022,4788
Mauritania,1/15/2022,6733
Thailand,1/19/2022,451015
Denmark,2/5/2022,6230
Albania,2/4/2022,16144
Kenya,2/17/2022,206556
Zambia,2/4/2022,14677
Malawi,2/10/2022,1067
Fiji,1/15/2022,234
Italy,2/20/2022,152654
Austria,1/9/2022,43508
South Korea,1/13/2022,431923
Netherlands,2/4/2022,33311
High income,1/29/2022,4713393
Scotland,1/12/2022,21389
World,2/15/2022,22632596
Aruba,2/5/2022,62
Djibouti,1/2/2022,608
World,1/21/2022,29845021
Saint Lucia,1/5/2022,87
Tonga,1/11/2022,196
Cape Verde,1/3/2022,968
Jamaica,1/13/2022,4157
Chile,1/5/2022,110455
Indonesia,1/6/2022,1320742
Spain,2/7/2022,118357
Bulgaria,1/5/2022,12358
Low income,2/6/2022,314392
Czechia,1/15/2022,68118
Italy,2/11/2022,262335
Ukraine,2/3/2022,60356
Saint Vincent and the Grenadines,2/12/2022,159
India,1/23/2022,7359274
Iran,1/11/2022,537857
Anguilla,2/9/2022,24
Benin,1/7/2022,16754
Myanmar,1/24/2022,167649
Grenada,2/15/2022,48
Indonesia,1/29/2022,1252137
Costa Rica,1/5/2022,18182
High income,2/1/2022,4165822
Indonesia,1/31/2022,1252137
Algeria,1/22/2022,16222
Papua New Guinea,1/21/2022,473
Croatia,1/19/2022,15056
Saint Vincent and the Grenadines,1/22/2022,82
Isle of Man,2/17/2022,39
Bulgaria,2/9/2022,6356
Latvia,1/21/2022,7558
Algeria,1/17/2022,16222
Uganda,2/5/2022,221509
Denmark,2/6/2022,5876
United Kingdom,2/17/2022,68440
Guyana,1/5/2022,1528
Thailand,1/2/2022,259660
Romania,2/5/2022,15068
Slovakia,1/15/2022,19457
Guernsey,1/3/2022,1747
Afghanistan,1/5/2022,17604
Guinea-Bissau,1/24/2022,718
France,1/10/2022,639913
Cape Verde,1/18/2022,2865
Japan,1/6/2022,139729
Vietnam,1/2/2022,1037414
Slovakia,1/28/2022,8889
Haiti,2/16/2022,453
Senegal,2/9/2022,56741
Bolivia,1/24/2022,45186
Mali,2/1/2022,
Malawi,1/30/2022,1397
Cuba,1/3/2022,114953
Switzerland,1/8/2022,68123
Japan,1/9/2022,139729
England,1/14/2022,161871
Papua New Guinea,1/27/2022,583
Kyrgyzstan,2/5/2022,7909
Moldova,1/21/2022,6802
Suriname,1/31/2022,248
Ukraine,1/23/2022,68531
Libya,1/18/2022,9830
Moldova,1/2/2022,3635
Haiti,1/3/2022,525
Macao,1/15/2022,2599
Sao Tome and Principe,1/4/2022,384
Guernsey,1/24/2022,79
Cape Verde,1/19/2022,2861
Uruguay,1/29/2022,17181
Low income,1/5/2022,376914
Togo,1/15/2022,4869
Mozambique,1/4/2022,99879
Hungary,1/12/2022,25782
Switzerland,2/11/2022,11296
Bosnia and Herzegovina,1/4/2022,4315
Andorra,1/10/2022,865
Russia,2/2/2022,282301
Honduras,2/17/2022,42225
Kosovo,1/17/2022,3388
Cuba,2/9/2022,36421
North Macedonia,1/18/2022,1476
Turkey,1/2/2022,508590
Oceania,1/20/2022,321063
Italy,1/21/2022,595100
Montserrat,2/2/2022,8
Fiji,1/5/2022,377
North Macedonia,1/3/2022,1615
Papua New Guinea,2/2/2022,404
Pakistan,1/15/2022,692491
Oceania,1/14/2022,315639
Montenegro,2/14/2022,369
Djibouti,1/9/2022,608
Bhutan,1/19/2022,14589
Guyana,1/29/2022,1943
Libya,1/7/2022,12263
San Marino,1/22/2022,327
Dominica,2/12/2022,27
Saudi Arabia,1/15/2022,190585
Togo,1/17/2022,4897
Russia,1/18/2022,354157
Georgia,2/2/2022,8581
Nepal,2/7/2022,387959
New Zealand,1/9/2022,28490
Czechia,1/28/2022,32630
Denmark,1/25/2022,19966
South Korea,1/30/2022,318218
Tanzania,2/17/2022,
Samoa,1/7/2022,57
Ecuador,1/3/2022,50886
Aruba,2/13/2022,59
Comoros,2/14/2022,0
Uruguay,1/25/2022,19188
Afghanistan,1/12/2022,15287
Armenia,1/6/2022,4849
Seychelles,1/18/2022,347
Tajikistan,2/2/2022,44782
Norway,1/24/2022,38010
Egypt,1/26/2022,259740
Mauritania,2/1/2022,4508
Lower middle income,2/10/2022,9300393
Nicaragua,1/22/2022,37525
Argentina,1/6/2022,315488
Liechtenstein,1/19/2022,246
Guinea,1/28/2022,14292
Northern Ireland,1/29/2022,2695
Bulgaria,2/5/2022,6949
United Kingdom,2/3/2022,86779
Estonia,1/5/2022,3035
Paraguay,2/11/2022,26504
Moldova,2/8/2022,5330
Dominican Republic,1/14/2022,17732
Nicaragua,1/5/2022,21715
Jamaica,1/10/2022,3665
Iraq,1/3/2022,35970
Anguilla,2/13/2022,23
Nepal,1/4/2022,219116
Zimbabwe,1/17/2022,13689
Chile,1/30/2022,60333
Comoros,2/17/2022,
Hungary,2/15/2022,
Sri Lanka,1/19/2022,78938
Tajikistan,1/18/2022,53591
Guatemala,1/19/2022,90941
Northern Ireland,2/1/2022,2436
Antigua and Barbuda,1/1/2022,66
Comoros,1/23/2022,609
Latvia,1/11/2022,10486
San Marino,1/21/2022,311
Mauritania,1/28/2022,4947
Ireland,1/15/2022,27462
Anguilla,2/5/2022,29
Guyana,2/7/2022,1763
Northern Ireland,1/4/2022,6569
Papua New Guinea,2/6/2022,924
Saudi Arabia,1/1/2022,229772
Zimbabwe,1/22/2022,12879
Guatemala,2/2/2022,57569
Thailand,2/19/2022,222202
Cote d'Ivoire,1/18/2022,10956
United Arab Emirates,1/29/2022,33281
Lebanon,1/26/2022,14177
France,1/14/2022,555969
Colombia,1/1/2022,140628
Macao,1/3/2022,1418
Saint Lucia,2/7/2022,68
Peru,1/8/2022,272615
Saint Lucia,1/8/2022,104
South America,1/31/2022,2746693
Sint Maarten (Dutch part),1/20/2022,230
Liberia,1/12/2022,4440
Malaysia,2/13/2022,150791
Senegal,2/2/2022,4472
Macao,1/29/2022,2252
Israel,1/21/2022,24466
South America,2/17/2022,1840051
Poland,1/17/2022,188813
Dominica,1/10/2022,85
Philippines,2/5/2022,355789
Antigua and Barbuda,1/23/2022,103
Greenland,1/13/2022,51
Angola,1/1/2022,53366
Gibraltar,1/25/2022,122
Asia,2/19/2022,19433984
Croatia,2/9/2022,4685
Panama,1/17/2022,25715
Qatar,1/11/2022,15637
Singapore,1/10/2022,48722
Uganda,1/9/2022,92494
Italy,1/1/2022,429853
Estonia,2/3/2022,2226
Palestine,1/16/2022,430
Ukraine,1/26/2022,67500
Lithuania,2/20/2022,892
Jordan,1/21/2022,30150
Australia,1/1/2022,74348
Fiji,1/28/2022,226
Dominica,1/14/2022,42
Yemen,2/3/2022,2171
Benin,1/26/2022,14887
Brunei,1/3/2022,5130
Low income,1/17/2022,276220
Indonesia,1/18/2022,1252137
Afghanistan,1/11/2022,15680
Asia,2/15/2022,16663006
Saudi Arabia,1/25/2022,234843
Ghana,1/4/2022,59476
Sudan,2/17/2022,
Ethiopia,1/28/2022,507
Uruguay,1/11/2022,8900
Denmark,1/16/2022,37518
Oman,2/1/2022,15655
Japan,2/18/2022,853570
Chile,2/16/2022,71561
Albania,1/26/2022,5471
Antigua and Barbuda,1/13/2022,114
Mongolia,1/16/2022,4825
Chile,1/18/2022,72263
South America,1/14/2022,2247528
High income,2/8/2022,3629489
Russia,1/20/2022,205754
Qatar,1/21/2022,26159
Moldova,2/2/2022,5391
Iceland,1/3/2022,471
Samoa,1/10/2022,57
Cuba,1/27/2022,92128
Philippines,1/22/2022,657986
Greece,2/14/2022,33577
Pakistan,1/18/2022,783227
Costa Rica,1/13/2022,19029
Wales,2/1/2022,4663
Tanzania,1/3/2022,33147
Zimbabwe,1/14/2022,14013
India,2/10/2022,4125867
Venezuela,1/30/2022,155884
Tunisia,1/1/2022,60481
Ukraine,1/20/2022,68696
Japan,1/11/2022,140648
Laos,2/13/2022,48048
Honduras,2/5/2022,20484
Uganda,2/1/2022,75497
Argentina,2/4/2022,337101
Lithuania,1/18/2022,9564
Faeroe Islands,1/5/2022,197
Bahrain,1/3/2022,6730
Uruguay,1/19/2022,21523
Democratic Republic of Congo,1/2/2022,7036
South Korea,1/5/2022,435512
Solomon Islands,1/2/2022,680
Solomon Islands,1/26/2022,1156
Cote d'Ivoire,1/1/2022,119128
Pakistan,2/10/2022,1975849
Honduras,2/1/2022,21412
South Sudan,1/27/2022,2834
Albania,1/22/2022,5471
Kyrgyzstan,1/9/2022,4597
Greece,2/19/2022,23510
Asia,1/26/2022,17974622
China,1/30/2022,4582429
Romania,2/10/2022,11546
Singapore,2/6/2022,22014
San Marino,1/26/2022,295
Mexico,1/20/2022,600245
Georgia,1/19/2022,6758
Slovenia,2/19/2022,1456
Dominica,1/3/2022,152
Netherlands,1/12/2022,209689
Macao,1/17/2022,2627
South America,1/16/2022,2252042
Latvia,1/19/2022,8317
Australia,1/10/2022,223110
Senegal,1/19/2022,4472
Saint Lucia,1/27/2022,66
Curacao,2/6/2022,225
Burundi,2/4/2022,65
Liberia,2/10/2022,1580
Liechtenstein,2/14/2022,54
Trinidad and Tobago,1/13/2022,3379
Cape Verde,1/17/2022,2869
New Caledonia,1/21/2022,210
Nicaragua,2/7/2022,23713
Sweden,2/10/2022,45011
Iraq,1/29/2022,42088
Mali,1/20/2022,11722
Belgium,1/25/2022,59002
Sao Tome and Principe,1/13/2022,384
Barbados,1/12/2022,327
Vanuatu,2/4/2022,399
Lithuania,2/3/2022,3277
Curacao,2/10/2022,177
Colombia,1/28/2022,218780
Argentina,2/13/2022,261770
China,1/15/2022,5615286
Peru,1/29/2022,116919
Oceania,2/15/2022,211215
Uruguay,1/4/2022,4856
Mongolia,1/14/2022,3945
Sudan,1/17/2022,8915
Singapore,2/1/2022,24630
Lithuania,1/19/2022,8826
Taiwan,1/6/2022,46098
Philippines,1/28/2022,452829
Ireland,1/11/2022,31617
Africa,2/18/2022,851941
Cote d'Ivoire,1/12/2022,18610
Saint Kitts and Nevis,1/26/2022,30
Italy,2/8/2022,318623
Slovakia,1/16/2022,18589
Eswatini,1/13/2022,1985
Timor,1/6/2022,1061
New Zealand,1/26/2022,57650
Portugal,1/30/2022,80690
Peru,1/9/2022,285203
Wales,1/16/2022,10967
Poland,2/17/2022,57224
Jordan,2/9/2022,15782
Zimbabwe,2/6/2022,10183
Oman,1/22/2022,14822
Sweden,2/3/2022,59887
Nicaragua,1/23/2022,37289
Zambia,1/12/2022,26720
Jamaica,1/31/2022,2290
Cote d'Ivoire,2/1/2022,50304
Philippines,1/10/2022,638667
Serbia,1/5/2022,5861
Antigua and Barbuda,1/20/2022,103
Gambia,1/6/2022,2299
Democratic Republic of Congo,1/16/2022,3724
Zimbabwe,2/20/2022,9447
Europe,1/21/2022,3235863
Samoa,2/8/2022,401
Timor,1/22/2022,1403
Nicaragua,1/27/2022,35880
Germany,1/13/2022,645832
Curacao,1/7/2022,1421
Niger,1/14/2022,8594
Lower middle income,2/11/2022,9692276
Scotland,1/18/2022,17500
Gambia,1/9/2022,2299
Bulgaria,2/15/2022,5089
Saint Vincent and the Grenadines,1/21/2022,82
Greece,2/10/2022,35473
Benin,1/21/2022,15565
France,1/12/2022,606194
Moldova,2/18/2022,4377
Bahrain,1/25/2022,3640
Maldives,2/7/2022,2818
Dominica,1/27/2022,45
Asia,1/30/2022,14603136
Kosovo,1/25/2022,4496
New Caledonia,1/28/2022,184
Finland,1/12/2022,72110
Slovakia,2/2/2022,5916
Burkina Faso,1/12/2022,7399
Iceland,2/9/2022,1557
Guinea-Bissau,1/15/2022,142
Georgia,1/8/2022,4981
England,2/16/2022,53739
Hungary,2/6/2022,13118
North America,1/21/2022,2134761
Iceland,1/1/2022,421
Guinea,1/8/2022,24076
Uzbekistan,1/5/2022,63577
North America,1/26/2022,2066461
North America,1/3/2022,1651177
Egypt,1/8/2022,374469
New Caledonia,1/20/2022,212
Brazil,2/1/2022,1120005
Jordan,1/26/2022,16541
Cape Verde,1/29/2022,2853
Anguilla,2/10/2022,21
Haiti,1/14/2022,251
Guatemala,1/29/2022,56563
Liechtenstein,2/9/2022,55
Faeroe Islands,1/4/2022,252
Mali,1/17/2022,11722
Upper middle income,2/1/2022,7901009
Germany,1/29/2022,372911
Lesotho,2/17/2022,
Papua New Guinea,2/9/2022,928
Mauritania,2/3/2022,4508
Sri Lanka,2/18/2022,55170
Jersey,1/10/2022,504
United States,1/1/2022,1062842
Austria,1/15/2022,45438
Kyrgyzstan,1/23/2022,9567
Guatemala,2/6/2022,51442
Lower middle income,2/14/2022,10144842
Thailand,1/1/2022,270471
Latvia,1/12/2022,10335
Armenia,1/15/2022,7879
Vanuatu,1/19/2022,736
Bangladesh,1/12/2022,1228523
Democratic Republic of Congo,1/6/2022,1670
Malawi,1/27/2022,1223
Ethiopia,1/19/2022,1272
Iceland,1/5/2022,573
Namibia,1/18/2022,908
Ireland,2/1/2022,8784
Portugal,2/19/2022,44910
Spain,1/16/2022,239028
Kosovo,1/22/2022,4127
Denmark,1/14/2022,40401
Bulgaria,2/18/2022,4216
Comoros,2/9/2022,1427
Comoros,1/5/2022,1176
Bangladesh,1/4/2022,829757
Georgia,2/8/2022,4241
Dominican Republic,1/23/2022,20017
Denmark,1/21/2022,28386
Venezuela,1/26/2022,126261
Philippines,1/2/2022,579259
Saint Kitts and Nevis,1/1/2022,75
Uruguay,1/27/2022,17627
Bolivia,1/15/2022,70450
Qatar,1/9/2022,12049
Laos,2/3/2022,48048
Gibraltar,1/8/2022,27
Azerbaijan,1/13/2022,26437
Lithuania,2/16/2022,999
Albania,1/3/2022,5727
Argentina,1/11/2022,415255
Austria,1/8/2022,42753
Montenegro,1/5/2022,1006
Georgia,1/5/2022,4668
Niger,1/10/2022,18757
Czechia,1/21/2022,45407
Guatemala,1/18/2022,92819
San Marino,1/7/2022,151
El Salvador,2/13/2022,6903
Cayman Islands,1/31/2022,105
Asia,2/12/2022,15280889
Norway,1/8/2022,51989
Bangladesh,1/6/2022,829757
India,1/1/2022,5726859
Georgia,1/10/2022,6481
Uzbekistan,2/2/2022,45515
Philippines,1/30/2022,459031
South Sudan,1/7/2022,810
Iceland,1/6/2022,648
Kenya,2/18/2022,181643
Afghanistan,1/28/2022,10176
Uruguay,1/30/2022,17182
Slovakia,1/10/2022,23794
Chile,1/31/2022,57416
Europe,2/8/2022,1777722
Laos,1/19/2022,37150
England,1/23/2022,94221
Saint Lucia,1/11/2022,121
Mozambique,1/21/2022,184424
Russia,2/1/2022,317496
Mongolia,1/18/2022,5276
Bahrain,1/27/2022,3494
Africa,2/17/2022,909098
Iran,1/20/2022,388159
Oceania,1/30/2022,292647
Belgium,2/13/2022,34044
Low income,1/10/2022,1004328
Guernsey,1/30/2022,69
Low income,2/2/2022,461698
Zimbabwe,1/30/2022,9128
Liechtenstein,2/12/2022,67
Panama,1/31/2022,16854
Guernsey,1/28/2022,73
Denmark,2/4/2022,6694
France,2/10/2022,200013
Slovenia,1/12/2022,6521
British Virgin Islands,1/23/2022,18
Argentina,1/3/2022,350473
Costa Rica,1/28/2022,12156
Estonia,1/13/2022,4557
Dominican Republic,2/6/2022,30774
El Salvador,1/3/2022,7051
New Caledonia,2/4/2022,125
Bahamas,1/18/2022,466
Cayman Islands,1/11/2022,198
Colombia,1/22/2022,255928
Grenada,1/19/2022,145
Honduras,1/28/2022,21412
Isle of Man,2/14/2022,56
Nigeria,1/24/2022,205058
Low income,1/16/2022,455067
British Virgin Islands,1/21/2022,22
Mexico,2/17/2022,607682
Iraq,2/10/2022,40689
Russia,1/2/2022,421171
Guinea,2/9/2022,62
United Arab Emirates,2/12/2022,20264
Zimbabwe,2/9/2022,8697
Uruguay,2/12/2022,7273
Asia,1/25/2022,19263478
Macao,2/20/2022,2832
Venezuela,2/7/2022,186419
Bulgaria,2/16/2022,4781
Africa,2/10/2022,1673458
Zimbabwe,1/25/2022,11846
Iraq,1/26/2022,47509
Argentina,1/8/2022,412976
New Zealand,1/31/2022,51953
Comoros,1/17/2022,609
Libya,2/2/2022,11077
Mongolia,1/31/2022,1984
Bolivia,1/19/2022,70036
Bermuda,2/18/2022,92
South America,2/15/2022,2032751
Algeria,1/25/2022,16222
Nauru,1/17/2022,0
Montenegro,2/11/2022,403
Austria,1/20/2022,36205
Asia,2/1/2022,13820978
World,1/3/2022,32281753
Norway,1/17/2022,53813
Low income,2/15/2022,81467
Niger,1/31/2022,972
Philippines,2/15/2022,411735
Saudi Arabia,2/10/2022,155374
Kenya,2/4/2022,182281
United Kingdom,1/10/2022,269178
India,2/17/2022,4790451
Argentina,2/18/2022,241354
Scotland,1/5/2022,17728
Nepal,1/13/2022,223361
United Kingdom,1/20/2022,134613
North America,2/15/2022,1135966
Hungary,1/5/2022,14692
France,2/1/2022,237906
Malaysia,1/15/2022,218788
Switzerland,1/29/2022,28291
Tunisia,1/11/2022,20604
Mauritania,1/13/2022,6733
New Zealand,2/11/2022,51583
Papua New Guinea,1/7/2022,541
Africa,1/24/2022,2155127
Venezuela,2/10/2022,142898
Trinidad and Tobago,2/1/2022,1907
Canada,1/3/2022,241224
Georgia,2/13/2022,3204
Saudi Arabia,1/27/2022,257257
Suriname,2/8/2022,144
South America,2/13/2022,2122139
Curacao,2/12/2022,152
Vanuatu,1/4/2022,736
Asia,2/3/2022,12315050
Jersey,1/21/2022,218
Gibraltar,1/7/2022,17
Jordan,1/2/2022,31823
Macao,2/1/2022,1521
Thailand,1/25/2022,427302
Sint Maarten (Dutch part),2/3/2022,61
China,1/18/2022,4994000
Japan,1/16/2022,120844
Italy,2/10/2022,280396
Vanuatu,1/7/2022,736
Lithuania,2/17/2022,981
Netherlands,1/28/2022,45427
Chad,1/1/2022,2544
Saint Vincent and the Grenadines,2/2/2022,193
Myanmar,2/4/2022,98953
Comoros,1/11/2022,609
